Measurement Date,Daily rainfall (mm),Sunshine duration daily total (hours),Snow depth daily value (cm),Daily mean air pressure (hPa),Daily average temperature (C),Daily mean relative humidity (%),Daily maximum air temperature at 2m height (C),Daily minimum air temperature at 2m height (C)
1981-07-21,1.8,0.1,300.0,710.8,-0.4,99.0,0.4,-1.8
1981-07-22,0.0,10.2,295.0,710.6,1.3,93.0,3.8,-1.6
1981-07-23,0.5,6.0,290.0,709.1,1.6,90.0,3.4,0.0
1981-07-24,21.3,1.5,280.0,708.8,-2.0,100.0,3.9,-4.6
1981-07-25,0.8,0.3,290.0,710.5,-4.4,99.0,-2.9,-5.0
1981-07-26,8.3,0.1,280.0,713.0,-4.6,99.0,-3.8,-5.9
1981-07-27,7.4,0.0,280.0,712.2,-2.0,100.0,-0.6,-5.6
1981-07-28,2.4,0.4,280.0,713.2,-1.4,100.0,-0.6,-4.1
1981-07-29,0.0,7.8,280.0,715.1,1.8,93.0,3.7,-1.0
1981-07-30,0.0,14.1,270.0,717.4,4.0,76.0,6.2,2.1
1981-07-31,0.0,7.8,255.0,717.4,8.6,51.0,10.4,3.5
1981-08-01,0.0,9.5,240.0,717.6,8.4,63.0,12.9,4.6
1981-08-02,0.1,6.5,225.0,720.3,9.6,60.0,13.4,5.2
1981-08-03,6.0,5.5,210.0,724.1,6.2,89.0,11.0,4.7
1981-08-04,0.0,12.2,200.0,723.9,6.6,75.0,9.7,4.0
1981-08-05,0.0,12.1,190.0,720.0,7.6,65.0,11.2,4.9
1981-08-06,0.4,8.1,185.0,715.8,5.4,91.0,9.5,4.3
1981-08-07,0.4,3.6,175.0,716.3,4.6,94.0,6.7,2.8
1981-08-08,3.1,9.2,170.0,715.8,5.2,83.0,9.6,3.2
1981-08-09,22.4,0.3,160.0,713.1,2.4,99.0,5.5,0.3
1981-08-10,3.2,0.2,150.0,711.6,1.1,100.0,2.7,-0.5
1981-08-11,10.8,2.2,140.0,710.7,1.5,99.0,6.0,0.0
1981-08-12,3.5,0.3,125.0,712.7,1.8,100.0,3.1,0.1
1981-08-13,0.0,9.6,120.0,714.4,3.4,77.0,7.8,1.0
1981-08-14,0.0,12.8,110.0,716.2,5.2,55.0,8.9,1.6
1981-08-15,0.0,13.9,105.0,717.6,7.2,66.0,10.6,4.2
1981-08-16,16.5,9.2,95.0,715.3,5.9,86.0,9.9,3.6
1981-08-17,0.0,2.6,85.0,713.6,-0.4,89.0,4.4,-2.7
1981-08-18,0.0,11.8,80.0,715.8,2.6,42.0,4.5,-1.7
1981-08-19,0.0,9.7,80.0,713.8,3.4,69.0,6.5,1.2
1981-08-20,13.5,5.7,70.0,707.0,2.0,63.0,6.2,-0.1
1981-08-21,4.9,0.0,65.0,706.4,-4.0,99.0,-0.1,-5.0
1981-08-22,2.6,9.0,65.0,710.7,-2.1,96.0,-0.4,-6.6
1981-08-23,15.5,0.0,65.0,710.5,-3.6,99.0,-0.1,-4.9
1981-08-24,8.3,0.6,70.0,713.8,-4.6,99.0,-3.6,-6.3
1981-08-25,0.0,7.6,70.0,716.4,-3.4,95.0,0.0,-6.3
1981-08-26,3.0,3.6,70.0,717.4,-1.2,85.0,-0.5,-5.2
1981-08-27,0.0,0.0,70.0,715.8,-0.5,100.0,0.4,-1.2
1981-08-28,0.2,0.0,65.0,712.0,-1.4,100.0,-0.4,-1.8
1981-08-29,0.0,12.5,65.0,710.2,-0.7,89.0,1.5,-3.6
1981-08-30,0.0,9.7,65.0,711.7,1.8,86.0,3.4,-1.2
1981-08-31,2.7,8.1,65.0,712.9,2.4,93.0,5.4,1.2
1981-09-01,7.9,0.0,60.0,711.9,0.4,100.0,2.2,-0.2
1981-09-02,2.1,0.3,60.0,713.6,-1.4,98.0,0.8,-2.4
1981-09-03,8.2,3.1,60.0,714.0,-2.6,95.0,2.0,-4.0
1981-09-04,0.0,2.1,55.0,713.8,-0.8,96.0,1.1,-4.0
1981-09-05,0.0,12.1,55.0,715.8,2.5,78.0,6.1,-1.3
1981-09-06,0.0,12.8,50.0,717.4,4.1,30.0,9.1,1.2
1981-09-07,0.0,12.0,45.0,718.0,5.2,51.0,9.1,3.2
1981-09-08,6.8,7.1,45.0,718.6,3.8,84.0,7.0,1.3
1981-09-09,2.9,0.0,40.0,716.3,1.8,100.0,3.6,0.8
1981-09-10,5.0,8.5,38.0,712.1,2.1,88.0,5.5,0.1
1981-09-11,7.8,0.0,35.0,711.7,0.0,100.0,1.9,-1.3
1981-09-12,0.3,7.0,35.0,713.8,3.4,89.0,5.3,-1.2
1981-09-13,16.8,0.0,35.0,712.7,-0.4,100.0,4.3,-3.0
1981-09-14,6.9,0.6,40.0,710.7,-5.8,100.0,-2.3,-7.0
1981-09-15,1.0,0.3,42.0,711.8,-3.2,100.0,-1.6,-6.8
1981-09-16,14.9,0.6,40.0,712.6,-0.4,100.0,0.2,-1.6
1981-09-17,0.0,5.6,40.0,712.6,0.2,81.0,0.7,-1.3
1981-09-18,0.3,10.7,40.0,711.4,3.1,70.0,6.6,0.7
1981-09-19,2.2,0.1,35.0,709.9,1.5,100.0,2.4,0.1
1981-09-20,0.0,6.2,35.0,711.4,5.2,78.0,6.6,1.5
1981-09-21,0.0,9.5,33.0,714.1,5.2,83.0,8.5,3.4
1981-09-22,6.1,2.4,30.0,713.8,4.4,85.0,6.5,2.1
1981-09-23,9.7,0.0,30.0,712.2,0.0,100.0,4.4,-1.0
1981-09-24,0.2,2.3,30.0,707.7,1.2,94.0,3.4,-1.5
1981-09-25,0.0,4.3,28.0,705.0,0.2,98.0,2.2,-1.3
1981-09-26,0.2,0.4,28.0,705.8,1.1,90.0,2.6,-0.5
1981-09-27,1.2,0.4,28.0,705.0,-0.1,100.0,2.0,-0.9
1981-09-28,44.2,0.0,27.0,701.4,-3.2,100.0,-0.2,-5.5
1981-09-29,44.7,0.0,75.0,706.2,-5.9,100.0,-5.5,-6.6
1981-09-30,0.0,3.3,105.0,709.9,-2.0,99.0,-0.6,-6.5
1981-10-01,0.0,11.0,95.0,706.3,-0.5,87.0,2.4,-1.3
1981-10-02,3.0,4.2,90.0,698.8,-1.4,91.0,2.5,-2.0
1981-10-03,0.0,2.8,90.0,697.5,-1.9,89.0,-0.3,-4.9
1981-10-04,0.0,9.9,85.0,704.3,-0.4,84.0,1.3,-2.7
1981-10-05,0.0,9.0,80.0,710.1,1.6,77.0,3.1,-0.8
1981-10-06,2.9,10.2,70.0,711.9,4.4,58.0,6.9,0.8
1981-10-07,0.7,0.9,65.0,714.1,-2.0,100.0,3.3,-2.9
1981-10-08,0.0,10.6,65.0,715.0,-0.3,73.0,2.2,-6.2
1981-10-09,1.9,9.9,65.0,712.7,2.3,76.0,4.9,0.1
1981-10-10,6.8,0.0,60.0,705.6,-1.9,100.0,1.5,-3.8
1981-10-11,12.7,0.0,60.0,699.6,-7.2,100.0,-0.8,-10.8
1981-10-12,45.7,0.0,65.0,696.3,-5.3,98.0,-0.5,-12.0
1981-10-13,8.3,0.1,110.0,699.5,-11.2,100.0,-4.8,-12.2
1981-10-14,15.8,5.1,115.0,702.3,-5.7,99.0,-1.5,-12.6
1981-10-15,23.6,0.2,125.0,702.7,-1.7,98.0,-0.6,-2.4
1981-10-16,3.6,1.9,135.0,708.9,-3.7,95.0,-1.7,-5.2
1981-10-17,0.1,1.4,135.0,715.1,1.2,80.0,2.5,-2.9
1981-10-18,6.8,9.1,130.0,713.7,0.9,79.0,2.8,-0.3
1981-10-19,0.0,7.9,125.0,711.2,-3.0,77.0,-0.3,-4.9
1981-10-20,0.0,9.9,115.0,705.5,-1.2,62.0,1.7,-2.9
1981-10-21,12.4,0.0,110.0,698.8,-6.6,100.0,-2.9,-9.9
1981-10-22,26.0,0.0,123.0,695.5,-12.8,99.0,-9.9,-13.5
1981-10-23,4.4,8.2,150.0,699.6,-13.6,88.0,-12.0,-15.6
1981-10-24,8.8,0.0,145.0,702.6,-13.9,98.0,-12.7,-15.0
1981-10-25,0.0,4.2,150.0,699.6,-10.3,64.0,-8.7,-14.8
1981-10-26,5.3,0.6,150.0,696.4,-8.4,92.0,-7.5,-11.4
1981-10-27,31.9,0.0,154.0,697.0,-11.0,100.0,-7.8,-12.4
1981-10-28,2.4,0.9,180.0,705.4,-11.4,99.0,-9.3,-14.2
1981-10-29,0.0,6.8,180.0,708.8,-3.5,38.0,-1.5,-11.8
1981-10-30,13.6,0.0,175.0,704.8,-4.7,95.0,-3.5,-6.5
1981-10-31,10.4,0.0,180.0,711.2,-2.0,99.0,-0.2,-4.7
1981-11-01,0.0,0.8,185.0,717.6,-3.0,97.0,-0.8,-6.4
1981-11-02,0.0,8.1,180.0,717.9,-0.5,97.0,-0.2,-2.5
1981-11-03,0.0,7.4,175.0,718.3,-0.2,93.0,0.4,-3.7
1981-11-04,0.0,9.8,170.0,717.7,-0.4,81.0,0.9,-1.2
1981-11-05,9.1,0.5,165.0,712.2,-4.4,98.0,-1.2,-5.2
1981-11-06,1.7,5.2,170.0,707.9,-13.4,85.0,-5.1,-14.3
1981-11-07,10.2,0.1,170.0,704.1,-18.0,98.0,-13.9,-19.6
1981-11-08,0.0,6.1,180.0,702.3,-18.4,88.0,-17.8,-21.4
1981-11-09,1.9,1.6,180.0,701.8,-19.7,98.0,-17.6,-20.5
1981-11-10,2.2,4.9,180.0,705.2,-18.1,80.0,-16.3,-20.9
1981-11-11,5.3,2.9,180.0,706.0,-11.0,63.0,-7.7,-16.3
1981-11-12,13.8,0.0,180.0,705.8,-9.2,100.0,-8.3,-13.5
1981-11-13,31.4,0.0,180.0,708.1,-10.8,100.0,-8.9,-11.1
1981-11-14,43.7,0.0,195.0,704.7,-15.9,97.0,-11.1,-16.6
1981-11-15,2.8,3.4,220.0,704.5,-18.2,96.0,-15.9,-19.6
1981-11-16,0.0,9.2,220.0,705.4,-14.2,57.0,-12.1,-18.3
1981-11-17,0.2,8.7,220.0,708.7,-8.0,57.0,-6.9,-12.1
1981-11-18,4.3,3.5,210.0,710.8,-6.2,93.0,-4.5,-8.1
1981-11-19,1.9,0.0,205.0,712.7,-4.2,100.0,-3.4,-7.4
1981-11-20,0.0,4.7,200.0,716.6,-3.6,92.0,-2.9,-6.0
1981-11-21,0.0,7.1,190.0,717.2,-3.1,81.0,-2.6,-4.5
1981-11-22,0.0,6.3,180.0,717.2,-1.9,76.0,-0.9,-3.7
1981-11-23,0.1,7.6,180.0,712.1,-3.6,76.0,0.2,-5.0
1981-11-24,3.4,0.0,170.0,707.0,-7.2,100.0,-4.2,-9.0
1981-11-25,7.7,3.4,170.0,704.1,-16.0,93.0,-9.0,-17.8
1981-11-26,13.8,0.0,170.0,706.3,-14.8,98.0,-12.9,-19.1
1981-11-27,12.5,3.9,175.0,704.5,-6.2,94.0,-4.2,-12.9
1981-11-28,25.0,0.1,185.0,693.1,-14.6,99.0,-5.0,-15.7
1981-11-29,54.0,0.2,200.0,693.8,-15.5,99.0,-14.7,-16.8
1981-11-30,56.2,0.0,240.0,693.4,-12.2,99.0,-9.6,-16.2
1981-12-01,29.7,0.0,300.0,694.0,-17.4,99.0,-8.0,-18.8
1981-12-02,20.3,0.0,330.0,701.8,-17.2,99.0,-16.6,-17.8
1981-12-03,9.7,5.9,360.0,705.5,-15.8,84.0,-13.9,-19.1
1981-12-04,40.0,0.0,350.0,699.3,-9.4,100.0,-6.6,-14.0
1981-12-05,11.6,0.1,395.0,693.7,-17.9,99.0,-11.0,-18.2
1981-12-06,4.6,0.0,400.0,689.6,-13.9,89.0,-12.6,-18.2
1981-12-07,14.0,0.0,395.0,684.4,-13.2,99.0,-11.6,-15.6
1981-12-08,15.8,0.4,410.0,683.0,-10.6,98.0,-9.0,-11.6
1981-12-09,21.9,0.0,410.0,684.7,-15.5,99.0,-10.8,-16.7
1981-12-10,12.7,0.0,420.0,690.5,-13.2,99.0,-12.2,-16.9
1981-12-11,1.8,1.3,430.0,688.2,-8.5,95.0,-7.1,-12.2
1981-12-12,11.0,0.0,420.0,684.6,-16.2,99.0,-8.2,-18.5
1981-12-13,7.8,6.8,430.0,687.9,-18.0,90.0,-14.6,-24.9
1981-12-14,26.3,0.3,425.0,683.4,-12.2,99.0,-9.3,-15.3
1981-12-15,25.9,0.0,440.0,684.7,-12.9,99.0,-11.6,-17.3
1981-12-16,28.1,0.0,450.0,682.9,-12.3,99.0,-7.5,-14.6
1981-12-17,11.5,0.0,470.0,691.2,-14.3,97.0,-13.1,-15.7
1981-12-18,5.8,1.5,480.0,684.9,-9.2,97.0,-7.6,-14.8
1981-12-19,10.4,0.0,475.0,688.6,-21.8,97.0,-9.2,-24.4
1981-12-20,0.0,7.8,480.0,693.6,-18.2,63.0,-14.8,-25.8
1981-12-21,0.0,0.2,475.0,688.2,-12.0,87.0,-10.6,-15.9
1981-12-22,2.1,0.1,470.0,684.4,-12.3,93.0,-10.4,-13.2
1981-12-23,2.4,0.0,465.0,685.0,-13.3,89.0,-9.8,-14.6
1981-12-24,6.1,2.2,460.0,683.4,-12.0,90.0,-10.6,-14.5
1981-12-25,11.6,0.0,460.0,691.7,-17.8,99.0,-12.3,-18.6
1981-12-26,0.6,6.0,465.0,694.8,-17.5,80.0,-15.5,-19.8
1981-12-27,0.0,1.0,460.0,693.8,-11.4,62.0,-10.2,-16.7
1981-12-28,0.0,5.5,455.0,691.9,-9.0,90.0,-8.0,-11.1
1981-12-29,0.6,2.7,450.0,686.2,-9.2,91.0,-7.0,-10.6
1981-12-30,0.0,2.7,440.0,690.0,-8.1,82.0,-6.3,-12.0
1981-12-31,5.4,0.7,435.0,693.4,-6.4,96.0,-4.0,-7.8
1982-01-01,47.1,0.0,430.0,695.5,-9.9,100.0,-6.9,-11.7
1982-01-02,13.6,6.7,465.0,705.0,-10.2,86.0,-7.8,-14.2
1982-01-03,0.0,4.6,465.0,709.4,-0.8,77.0,0.3,-7.8
1982-01-04,1.3,0.0,460.0,705.0,-5.6,88.0,0.4,-7.3
1982-01-05,9.0,0.0,450.0,700.1,-7.7,98.0,-7.3,-8.6
1982-01-06,24.3,0.0,445.0,694.0,-12.2,100.0,-7.3,-15.0
1982-01-07,0.0,8.1,465.0,695.2,-23.5,86.0,-15.0,-25.0
1982-01-08,14.7,0.0,460.0,696.6,-11.0,99.0,-8.3,-23.5
1982-01-09,24.2,0.0,460.0,696.1,-7.6,99.0,-6.6,-8.4
1982-01-10,12.6,0.0,470.0,693.9,-8.1,99.0,-7.4,-9.2
1982-01-11,4.2,0.2,475.0,693.4,-8.3,93.0,-7.6,-8.7
1982-01-12,4.9,0.1,470.0,699.9,-9.5,98.0,-8.0,-10.5
1982-01-13,0.0,8.9,470.0,708.5,-9.9,49.0,-7.5,-12.4
1982-01-14,0.0,8.8,460.0,711.3,-7.7,66.0,-6.2,-10.3
1982-01-15,0.0,8.6,450.0,713.6,-5.0,74.0,-1.7,-8.0
1982-01-16,0.0,7.8,440.0,712.1,-4.7,60.0,-0.6,-6.0
1982-01-17,0.0,6.7,430.0,711.8,-5.8,43.0,-1.7,-6.4
1982-01-18,0.0,9.0,425.0,711.8,-6.0,43.0,-0.7,-7.6
1982-01-19,0.0,8.9,420.0,710.5,-4.9,43.0,-2.1,-6.6
1982-01-20,0.0,9.0,400.0,709.3,-7.1,49.0,-5.0,-7.6
1982-01-21,0.0,7.3,400.0,708.2,-9.4,57.0,-5.0,-10.8
1982-01-22,0.0,3.1,385.0,705.2,-12.2,88.0,-10.3,-12.7
1982-01-23,3.1,1.3,380.0,701.9,-13.7,99.0,-11.4,-14.6
1982-01-24,0.6,2.2,380.0,701.0,-16.3,96.0,-11.2,-17.4
1982-01-25,0.0,9.3,380.0,701.1,-13.3,61.0,-11.6,-17.9
1982-01-26,2.6,0.2,370.0,697.6,-9.2,76.0,-6.2,-12.1
1982-01-27,4.2,0.2,370.0,693.4,-12.5,95.0,-8.8,-13.2
1982-01-28,3.2,5.5,370.0,702.9,-14.2,93.0,-11.7,-15.9
1982-01-29,88.2,0.0,365.0,700.2,-12.7,99.0,-9.6,-15.3
1982-01-30,15.4,0.0,430.0,703.2,-8.3,99.0,-7.4,-12.5
1982-01-31,31.4,0.0,440.0,704.2,-11.2,100.0,-8.7,-12.0
1982-02-01,0.0,9.3,460.0,707.4,-14.5,71.0,-11.8,-15.4
1982-02-02,0.0,9.7,450.0,706.8,-11.2,46.0,-10.0,-14.2
1982-02-03,0.0,9.8,440.0,708.3,-8.0,38.0,-6.8,-10.4
1982-02-04,0.0,9.5,430.0,711.8,-7.6,25.0,-3.0,-9.5
1982-02-05,0.0,9.8,425.0,713.8,-5.9,26.0,-0.9,-10.1
1982-02-06,5.1,1.4,415.0,710.6,-7.9,85.0,-6.3,-9.2
1982-02-07,0.6,6.2,410.0,708.8,-8.3,96.0,-7.5,-9.8
1982-02-08,9.7,0.0,410.0,706.0,-10.6,99.0,-7.6,-13.1
1982-02-09,3.8,0.0,410.0,709.7,-10.6,95.0,-8.0,-15.7
1982-02-10,0.0,9.8,410.0,714.3,-3.7,72.0,0.1,-9.0
1982-02-11,0.0,9.6,405.0,713.2,-3.5,60.0,-1.1,-5.4
1982-02-12,0.0,9.8,400.0,711.5,-4.2,53.0,-3.2,-7.9
1982-02-13,0.0,9.7,395.0,706.2,-4.3,44.0,0.1,-5.1
1982-02-14,0.3,6.0,390.0,701.8,-9.6,89.0,-5.0,-10.6
1982-02-15,0.0,5.5,385.0,698.4,-11.2,90.0,-8.4,-12.3
